Actual_PM25,Predicted_PM25
0.01900000000000035,3.270321
7.000000000000001,3.9706967
0.016999999999999238,3.0779827
8.0,4.6325307
0.016000000000001235,3.6275532
0.024000000000000576,6.24376
0.03499999999999903,4.6459093
15.0,3.8612146
0.044999999999999485,5.310829
0.05399999999999938,8.770121
11.999999999999998,6.403515
0.05499999999999994,2.9591649
11.000000000000004,5.105037
0.056000000000000494,2.160614
0.056000000000000494,5.125247
0.05700000000000105,5.709586
0.056000000000000494,3.96012
0.052999999999998826,2.8787804
0.05200000000000082,2.3411763
26.999999999999996,2.0108604
0.05100000000000027,7.8918657
0.05100000000000027,16.297358
33.0,18.924372
32.00000000000001,14.26384
0.04999999999999971,0.9185369
25.0,14.028478
0.048999999999999155,2.2975485
0.0470000000000006,10.673222
0.039000000000001256,21.694143
0.029999999999998805,9.329664
23.0,5.2069173
0.025999999999999135,7.9759984
0.025000000000001132,13.727484
24.0,12.629229
20.999999999999996,8.965573
20.000000000000004,2.7202237
0.025999999999999135,6.2461414
22.0,16.737524
0.02099999999999891,3.7992332
0.020000000000000906,9.456488
18.999999999999996,14.261444
23.0,8.89093
0.03300000000000047,0.18080944
20.999999999999996,9.962752
0.0470000000000006,0.74436045
0.05399999999999938,8.809526
0.05899999999999961,17.643517
0.06100000000000072,10.1245
17.0,7.151554
20.000000000000004,6.9534254
0.06299999999999928,0.025517225
0.056000000000000494,10.162912
20.999999999999996,18.69165
0.05100000000000027,9.948248
0.05499999999999994,15.808147
3.0000000000000004,9.437039
7.000000000000001,4.4695477
9.999999999999998,3.440534
15.0,0.6452617
0.056000000000000494,4.147289
18.999999999999996,11.554723
0.0380000000000007,4.547802
0.02699999999999969,10.565987
20.999999999999996,11.00829
0.020000000000000906,7.881987
29.000000000000004,13.855985
26.999999999999996,10.022198
0.017999999999999794,0.6691676
18.0,13.192057
0.024000000000000576,4.1073155
0.024000000000000576,7.3718247
24.0,14.753684
0.021999999999999464,9.6968975
15.0,17.85102
1.9999999999999987,9.0550995
0.0470000000000006,9.845822
11.000000000000004,6.9706383
0.039000000000001256,3.1215377
0.03099999999999936,5.372183
11.999999999999998,6.97247
0.016999999999999238,4.846484
20.000000000000004,7.06237
0.02099999999999891,6.2389975
0.025000000000001132,13.155056
0.04200000000000037,10.086981
0.04999999999999971,6.157562
0.04800000000000115,3.5924442
0.048999999999999155,2.2757332
16.0,2.2594414
0.0470000000000006,3.4447346
16.0,8.518745
0.044999999999999485,3.988033
11.999999999999998,8.733471
0.044999999999999485,3.3893142
14.000000000000002,6.1197386
13.000000000000002,2.5705316
0.04600000000000004,1.7647743
0.04600000000000004,8.369016
14.000000000000002,10.729103
17.0,6.5461574
0.044999999999999485,0.46086517
20.000000000000004,8.320321
0.044999999999999485,0.68856317
25.0,8.862424
0.040999999999999814,0.3026104
0.039000000000001256,10.706949
26.0,20.111763
22.0,11.529901
0.043000000000000926,-0.84242034
9.999999999999998,8.82167
0.048999999999999155,6.1181645
9.999999999999998,5.762491
0.04600000000000004,2.3229268
0.043000000000000926,5.204829
9.0,8.022044
11.999999999999998,5.148
0.03599999999999959,0.6059866
8.0,5.5853095
0.037000000000000144,2.8842735
6.000000000000001,4.656989
0.04200000000000037,2.6332424
4.0,4.185156
0.03199999999999992,3.0517943
8.0,3.9162784
0.03300000000000047,1.4352481
11.999999999999998,4.2654552
11.999999999999998,1.3505892
0.037000000000000144,2.9101973
14.000000000000002,9.339776
20.000000000000004,3.309692
15.0,1.5339164
11.000000000000004,4.9016614
18.0,7.408125
15.0,4.961193
18.999999999999996,7.4324613
14.000000000000002,7.551723
11.999999999999998,10.260357
8.0,9.580678
11.000000000000004,8.281127
14.000000000000002,5.369019
7.000000000000001,4.723108
0.9999999999999993,7.2076626
0.9999999999999993,8.994971
0.9999999999999993,7.7194576
0.9999999999999993,6.9424143
8.0,6.2969804
0.029000000000000803,3.717419
7.000000000000001,4.3469954
8.0,2.5363247
0.03300000000000047,0.9124446
0.0380000000000007,4.1144185
7.000000000000001,4.9668922
15.0,3.0583992
0.043000000000000926,0.78118575
14.000000000000002,7.267279
0.0470000000000006,1.9879594
13.000000000000002,6.7216144
0.03999999999999926,1.6521037
11.999999999999998,6.0490913
0.03400000000000103,1.6815069
9.0,5.735351
11.999999999999998,2.4854915
0.039000000000001256,2.8977015
11.000000000000004,9.1084385
0.043000000000000926,4.1721077
0.04200000000000037,7.782854
11.000000000000004,6.7004147
0.037000000000000144,3.648469
0.03099999999999936,5.741524
3.0000000000000004,6.175163
0.02300000000000002,3.891409
3.0000000000000004,3.4555647
0.017999999999999794,2.4084754
9.0,2.6651325
0.01900000000000035,2.366294
0.020000000000000906,4.578465
13.000000000000002,4.177975
4.999999999999999,2.8606648
0.029000000000000803,3.6622782
0.028000000000000247,6.215118
-1.9999999999999987,5.6234865
0.0,4.740964
0.025999999999999135,3.1651654
0.028000000000000247,2.3119347
0.021999999999999464,1.9291667
0.9999999999999993,2.100149
0.01900000000000035,1.950731
1.9999999999999987,2.2784078
0.016000000000001235,1.7811402
4.0,2.059773
0.01900000000000035,1.2387807
4.999999999999999,1.9745423
0.02300000000000002,1.1836292
0.03499999999999903,2.3700476
9.0,2.375904
6.000000000000001,1.8938768
0.03999999999999926,1.9569453
4.0,4.9958496
0.0470000000000006,3.375279
8.0,3.976789
6.000000000000001,1.8753366
0.03999999999999926,2.3149755
4.0,5.4736657
0.03499999999999903,3.5064638
0.03400000000000103,4.15578
1.9999999999999987,3.6512985
0.0,2.4699235
0.03300000000000047,2.4648087
1.9999999999999987,2.2764173
0.029999999999998805,1.8233038
0.029000000000000803,2.0586214
0.025000000000001132,2.1174347
4.0,1.8641226
4.0,1.662476
0.021999999999999464,1.1673236
0.021999999999999464,2.7583458
1.9999999999999987,2.8368812
0.02099999999999891,2.0366526
4.999999999999999,2.0015504
0.021999999999999464,1.8324602
0.020000000000000906,2.9236639
0.9999999999999993,2.831455
4.999999999999999,2.1942644
0.012999999999999567,2.0658722
0.011999999999999011,3.242194
0.012999999999999567,3.185518
0.014000000000000123,2.7293787
0.011999999999999011,2.309762
0.016000000000001235,1.8150222
0.021999999999999464,1.7600886
4.999999999999999,1.4502075
9.0,1.6658292
8.0,0.7281289
6.000000000000001,2.9818013
9.0,3.9071496
0.01900000000000035,3.130328
0.017999999999999794,6.6548595
0.0,5.8774004
1.9999999999999987,4.4547296
0.016999999999999238,2.9923599
1.9999999999999987,2.8383904
0.017999999999999794,2.2146223
0.016999999999999238,2.7382677
0.9999999999999993,2.8741875
0.01900000000000035,2.5081499
4.0,2.5230613
7.000000000000001,1.699123
0.017999999999999794,1.2805715
1.9999999999999987,3.526224
0.021999999999999464,2.641605
-3.0000000000000004,2.3419948
0.025000000000001132,2.9942875
0.02699999999999969,1.7363377
-1.9999999999999987,1.1155033
-0.9999999999999993,1.661689
0.02699999999999969,1.7251264
0.0,1.9017745
0.028000000000000247,2.0216782
0.9999999999999993,2.2545006
0.025999999999999135,1.8416356
-0.9999999999999993,1.7704129
0.025999999999999135,1.6019449
-0.9999999999999993,0.9484885
0.025999999999999135,0.6453152
0.9999999999999993,0.4463171
0.028000000000000247,0.3603393
0.025000000000001132,1.0616376
4.999999999999999,1.507961
0.020000000000000906,1.6823883
8.0,3.0911474
0.024000000000000576,2.4129953
7.000000000000001,4.533539
4.999999999999999,2.66468
0.029999999999998805,1.8459334
1.9999999999999987,3.5182397
0.02699999999999969,2.9095118
0.028000000000000247,2.8004973
0.9999999999999993,2.6465814
0.025999999999999135,2.2566955
0.0,2.2072716
-0.9999999999999993,2.3703272
0.025000000000001132,2.6783507
-1.9999999999999987,2.4341593
0.02300000000000002,2.6930428
0.0,2.0886567
0.02099999999999891,1.2096846
0.01900000000000035,1.316481
0.01900000000000035,0.8044185
0.024000000000000576,1.02969
1.9999999999999987,0.63087404
0.029000000000000803,1.0222789
4.999999999999999,1.1829711
0.03499999999999903,1.6935393
9.999999999999998,2.7380319
9.999999999999998,2.9564202
0.03999999999999926,1.0880591
0.03599999999999959,5.553694
6.000000000000001,7.5883207
3.0000000000000004,4.1179075
0.03599999999999959,3.0248284
0.040999999999999814,3.40123
6.000000000000001,3.9600337
0.0380000000000007,3.4181182
7.000000000000001,4.387825
6.000000000000001,3.7342522
0.0380000000000007,1.695124
0.037000000000000144,3.7751148
7.000000000000001,4.923981
8.0,3.6262178
0.03099999999999936,0.6185674
0.024000000000000576,3.8631504
8.0,5.694265
0.02300000000000002,3.9250097
6.000000000000001,5.36912
3.0000000000000004,3.7490606
0.020000000000000906,2.8516114
3.0000000000000004,3.2874641
0.020000000000000906,2.118231
0.0,2.9562502
-0.9999999999999993,3.282655
0.021999999999999464,3.0097623
3.0000000000000004,2.234451
0.01900000000000035,2.3355432
4.0,2.2691283
0.017999999999999794,2.3735228
0.01900000000000035,2.7036302
0.9999999999999993,2.3378916
0.9999999999999993,1.3225335
0.016999999999999238,1.7178003
0.9999999999999993,1.654526
0.01500000000000068,1.9329668
1.9999999999999987,1.8723439
1.9999999999999987,2.1512399
0.016000000000001235,1.5640092
0.01900000000000035,2.5410874
0.9999999999999993,2.5891309
0.021999999999999464,2.3119226
3.0000000000000004,1.9628361
0.029000000000000803,1.9603904
6.000000000000001,2.1511097
0.0380000000000007,2.3565989
7.000000000000001,3.4924805
0.037000000000000144,2.908086
6.000000000000001,4.489327
0.9999999999999993,3.119096
0.02699999999999969,3.6955667
4.0,3.1412432
3.0000000000000004,1.4046084
0.9999999999999993,2.3786266
4.999999999999999,3.172852
9.0,2.8129134
0.017999999999999794,0.72966707
0.016999999999999238,4.345446
7.000000000000001,6.0176578
4.0,3.6294901
0.02300000000000002,2.224512
0.021999999999999464,3.3216462
0.02099999999999891,4.036185
0.017999999999999794,3.0152705
0.016999999999999238,2.33511
4.0,2.3560395
0.016000000000001235,0.900079
4.999999999999999,2.6043355
0.016000000000001235,1.405158
3.0000000000000004,3.003981
1.9999999999999987,2.049169
0.014000000000000123,2.235781
0.9999999999999993,2.6710274
0.012999999999999567,2.149899
0.012999999999999567,1.9255859
7.000000000000001,1.883861
8.0,0.80253214
9.999999999999998,2.039703
8.0,2.1416078
0.021999999999999464,4.160588
9.0,8.278711
8.0,3.1809502
0.0380000000000007,2.0782883
7.000000000000001,5.5022106
4.0,2.8984995
0.03599999999999959,3.0617526
0.0380000000000007,5.096806
3.0000000000000004,4.722357
3.0000000000000004,3.1085553
0.03499999999999903,2.4662797
0.029000000000000803,3.3498952
4.999999999999999,3.313495
0.029999999999998805,2.1263387
4.0,3.0247517
0.029999999999998805,2.1421247
0.02699999999999969,2.841549
9.0,2.5669837
11.999999999999998,1.7113954
0.01900000000000035,1.4932745
0.016000000000001235,6.925845
11.999999999999998,7.8754425
15.0,4.727075
0.01500000000000068,0.5717893
0.020000000000000906,7.2667007
8.0,12.496113
7.000000000000001,6.241841
0.020000000000000906,2.2108977
0.01500000000000068,4.0636206
0.024000000000000576,6.1168733
9.999999999999998,4.1876564
0.02300000000000002,1.5798541
9.999999999999998,4.3996396
0.02099999999999891,1.7344732
0.016999999999999238,4.7911925
16.0,5.901597
0.037000000000000144,5.2305655
0.0380000000000007,9.416098
9.999999999999998,6.9410377
0.03999999999999926,2.895149
17.0,4.4846687
15.0,2.6939187
0.040999999999999814,2.9049647
0.04399999999999893,10.451768
13.000000000000002,13.004309
16.0,7.1435647
0.044999999999999485,0.49753693
0.03999999999999926,6.908169
16.0,13.059038
0.028000000000000247,7.8155007
0.025000000000001132,12.148829
20.000000000000004,7.26152
16.0,4.983649
0.02099999999999891,3.9074128
17.0,11.344113
0.020000000000000906,3.429006
11.999999999999998,7.8287425
0.024000000000000576,2.9355633
0.020000000000000906,5.7976794
11.000000000000004,7.9952774
0.016000000000001235,5.1700673
16.0,7.3780746
16.0,5.8878565
0.012999999999999567,0.26189172
17.0,8.158277
0.011999999999999011,1.2425919
11.000000000000004,7.5734615
0.01500000000000068,3.2861426
11.000000000000004,5.567633
0.016999999999999238,1.8083143
0.01500000000000068,5.381697
11.999999999999998,8.831856
0.02099999999999891,5.6760936
17.0,8.868215
11.999999999999998,6.8228164
0.025000000000001132,1.7500467
0.03199999999999992,6.2365437
18.999999999999996,10.875088
0.044999999999999485,8.023094
13.000000000000002,14.236768
0.04399999999999893,7.4261537
11.999999999999998,10.633432
0.03400000000000103,6.5833926
0.029000000000000803,8.97784
14.000000000000002,5.3725286
11.999999999999998,2.893645
13.000000000000002,3.612587
11.999999999999998,3.2170117
0.03999999999999926,5.0944276
17.0,10.870956
8.0,2.9849021
0.028000000000000247,3.9453664
0.025000000000001132,8.294016
6.000000000000001,8.61483
9.999999999999998,5.143103
0.01900000000000035,2.112158
18.999999999999996,5.5091815
0.016000000000001235,2.484314
9.999999999999998,9.766946
0.01500000000000068,4.8736897
8.0,6.519939
0.014000000000000123,3.377944
0.01500000000000068,5.1190476
0.01900000000000035,5.8774004
0.017999999999999794,4.586937
1.9999999999999987,3.5071504
0.016999999999999238,2.6009932
3.0000000000000004,2.4728463
0.016999999999999238,2.264729
1.9999999999999987,2.7709582
0.020000000000000906,2.4472954
0.01900000000000035,2.563529
4.999999999999999,2.394022
0.021999999999999464,1.0875862
0.02099999999999891,2.4915113
0.014000000000000123,2.8349495
0.01500000000000068,2.3824022
0.0,1.9434378
0.012999999999999567,1.9246811
0.0,1.7719374
4.0,1.9501607
0.011000000000001009,1.2170464
4.999999999999999,2.499708
0.010000000000000453,1.6158212
0.006999999999998785,2.9388287
4.999999999999999,2.9553618
0.011999999999999011,1.8666095
7.000000000000001,2.607875
0.014000000000000123,1.9237639
0.012999999999999567,3.7884538
9.0,3.374987
0.016000000000001235,1.8363357
0.017999999999999794,4.193121
0.025000000000001132,4.896201
6.000000000000001,3.8029087
1.9999999999999987,2.2893684
0.029000000000000803,2.5221415
0.03199999999999992,3.4294188
0.03199999999999992,3.1589005
0.03499999999999903,2.5447106
0.03300000000000047,2.0129538
0.9999999999999993,1.7356467
0.03199999999999992,1.3320435
3.0000000000000004,1.5494679
0.039000000000001256,1.1994288
0.04200000000000037,1.9893385
4.999999999999999,2.1125898
0.037000000000000144,1.408111
6.000000000000001,2.4964616
0.029999999999998805,1.6919079
9.999999999999998,3.3002505
0.02099999999999891,2.3109505
15.0,5.380559
0.017999999999999794,3.6720748
15.0,9.400327
23.0,4.961318
0.011999999999999011,0.46132305
20.000000000000004,10.7486
0.007999999999999341,1.5029353
29.000000000000004,8.126859
0.010000000000000453,0.9758257
0.010000000000000453,12.368334
24.0,24.460348
14.000000000000002,12.475117
0.014000000000000123,2.515901
14.000000000000002,6.04628
0.012999999999999567,0.70121527
17.0,5.9499063
0.011999999999999011,0.490984
0.012999999999999567,7.129082
9.999999999999998,12.367758
0.010000000000000453,6.313424
0.017999999999999794,8.105335
0.025000000000001132,5.939604
18.0,4.759917
0.03499999999999903,6.8596015
0.03999999999999926,11.667975
0.03499999999999903,8.054672
0.037000000000000144,5.217465
9.0,3.254221
0.03999999999999926,1.4943342
13.000000000000002,3.9351888
9.999999999999998,2.0874968
0.043000000000000926,3.2691734
0.040999999999999814,8.004524
13.000000000000002,7.3454046
8.0,4.41217
0.037000000000000144,2.4436474
6.000000000000001,5.6647935
4.999999999999999,3.4735565
0.025999999999999135,3.3711991
0.02300000000000002,6.379092
0.02300000000000002,5.0666847
4.999999999999999,4.5141296
0.025000000000001132,3.5282612
4.0,4.129345
0.025000000000001132,3.379463
4.0,4.0470424
0.021999999999999464,3.0725894
0.02300000000000002,3.316182
1.9999999999999987,2.7242062
0.0,1.3393079
0.0,1.8675554
1.9999999999999987,1.7050865
4.0,1.8314183
4.999999999999999,0.7767358
9.999999999999998,2.2908776
14.000000000000002,1.072598
29.000000000000004,3.9688663
26.0,4.502769
17.0,12.237269
9.0,15.72997
11.999999999999998,14.399281
15.0,7.47338
18.0,6.568099
17.0,8.107224
16.0,9.5896435
16.0,9.840813
24.0,9.228618
17.0,9.210796
16.0,12.917236
13.000000000000002,11.47294
8.0,10.313452
7.000000000000001,10.16532
7.000000000000001,7.2915716
4.0,5.6112785
7.000000000000001,6.3316283
6.000000000000001,4.7566376
3.0000000000000004,4.1226397
3.0000000000000004,4.702757
4.999999999999999,4.3661184
1.9999999999999987,2.953821
3.0000000000000004,3.265838
4.0,2.762283
4.0,2.1309779
3.0000000000000004,2.1300647
1.9999999999999987,2.6864994
4.999999999999999,3.2336533
6.000000000000001,2.4441972
4.999999999999999,2.3352923
6.000000000000001,3.0123916
9.0,2.970583
0.02699999999999969,2.3718681
0.029999999999998805,6.5089235
4.999999999999999,6.913151
0.9999999999999993,4.033601
0.029999999999998805,4.0935764
4.999999999999999,3.935807
4.999999999999999,2.1552553
0.02699999999999969,2.0862863
0.025999999999999135,4.0790725
6.000000000000001,3.7674885
0.025000000000001132,2.1133041
7.000000000000001,3.2584393
7.000000000000001,1.9706832
0.025000000000001132,1.7247645
8.0,4.640567
11.000000000000004,2.1679265
0.03199999999999992,1.8573229
13.000000000000002,6.6459007
0.03599999999999959,2.552895
0.040999999999999814,6.9749894
11.000000000000004,7.634549
0.043000000000000926,4.4592137
8.0,6.9109406
0.03999999999999926,4.079777
6.000000000000001,6.2216763
6.000000000000001,3.8553267
0.037000000000000144,1.9567027
0.0380000000000007,3.8729455
4.999999999999999,4.812232
4.0,3.3100607
0.039000000000001256,1.8320146
0.039000000000001256,3.1607032
3.0000000000000004,3.6063054
0.04200000000000037,2.7232466
4.999999999999999,2.7532365
0.04399999999999893,2.6552894
11.000000000000004,3.5602198
0.044999999999999485,3.9946876
11.999999999999998,7.1603045
20.000000000000004,4.7953806
0.039000000000001256,0.21491897
17.0,9.333777
0.039000000000001256,1.9358512
20.999999999999996,7.049974
0.037000000000000144,0.58180654
0.024000000000000576,8.758024
16.0,16.826967
18.999999999999996,8.558535
0.028000000000000247,-0.84997404
0.028000000000000247,7.5695987
15.0,16.163805
16.0,8.346453
0.025000000000001132,-0.15822816
0.029000000000000803,6.5739965
11.999999999999998,12.695997
0.02099999999999891,6.762166
11.999999999999998,8.860688
0.025000000000001132,6.069174
0.025999999999999135,8.827918
11.000000000000004,5.553343
0.025000000000001132,2.141468
17.0,4.710397
0.03599999999999959,2.047739
18.0,8.038407
18.999999999999996,2.13395
0.0380000000000007,3.0480242
9.0,12.109613
0.043000000000000926,6.3750176
6.000000000000001,6.4837937
0.0470000000000006,4.320832
0.048999999999999155,5.306574
4.999999999999999,6.1846304
4.0,4.216972
0.04800000000000115,2.554573
0.9999999999999993,3.8583317
8.0,3.9390109
9.0,3.4061832
6.000000000000001,1.0691214
4.999999999999999,3.7377288
0.03499999999999903,4.2941594
0.03300000000000047,4.749525
8.0,5.2003164
0.02699999999999969,3.6129763
0.01900000000000035,5.494181
13.000000000000002,4.3668942
18.999999999999996,2.148742
0.01500000000000068,3.1414022
15.0,11.850079
0.014000000000000123,4.0273466
8.0,7.7113433
0.016999999999999238,4.194032
4.999999999999999,5.463894
0.021999999999999464,3.653422
1.9999999999999987,4.267572
0.02699999999999969,3.4621327
0.02699999999999969,3.381356
-0.9999999999999993,3.096446
0.9999999999999993,2.9622247
0.029999999999998805,2.0893981
6.000000000000001,2.2721827
0.020000000000000906,1.3800527
0.02300000000000002,3.1560037
7.000000000000001,3.415663
8.0,2.2970645
0.029000000000000803,1.1015378
0.03999999999999926,4.3251214
14.000000000000002,5.0153384
0.048999999999999155,4.4418936
11.999999999999998,8.546789
11.000000000000004,4.8533688
0.05100000000000027,1.377862
7.000000000000001,5.664596
0.039000000000001256,3.5272713
0.03499999999999903,4.523079
4.999999999999999,6.387989
0.0380000000000007,4.331511
6.000000000000001,4.9313774
0.04600000000000004,3.8661923
7.000000000000001,4.8578405
4.999999999999999,3.8390868
0.04800000000000115,1.917259
6.000000000000001,3.4803123
0.04800000000000115,1.4101907
11.000000000000004,3.1577954
0.039000000000001256,0.705609
9.0,4.6491776
0.029999999999998805,1.6603277
16.0,4.311301
0.02300000000000002,0.99635094
30.0,7.086921
0.016999999999999238,3.3793285
0.02099999999999891,14.956702
16.0,25.338118
0.016999999999999238,11.693801
18.0,13.583799
0.016999999999999238,9.517416
14.000000000000002,14.451717
0.01900000000000035,8.429072
9.999999999999998,10.95664
0.021999999999999464,6.44591
0.021999999999999464,7.4748073
0.025999999999999135,4.4969807
11.999999999999998,3.1786058
0.025999999999999135,4.856925
15.0,6.7324653
0.025999999999999135,5.8908105
0.03199999999999992,9.974879
15.0,6.3934593
18.0,3.6726491
20.000000000000004,2.6567671
18.999999999999996,4.3467927
20.000000000000004,8.222534
20.000000000000004,9.855553
16.0,11.539802
0.0380000000000007,13.192679
0.03300000000000047,17.38285
0.037000000000000144,15.453121
16.0,8.549471
0.037000000000000144,5.6816034
20.000000000000004,8.6012745
0.03599999999999959,4.241651
26.0,9.615573
0.029000000000000803,4.317891
0.02699999999999969,12.158004
26.0,15.24919
0.01900000000000035,10.834041
32.00000000000001,17.655869
32.00000000000001,12.60345
0.020000000000000906,-0.07683742
26.999999999999996,14.81869
0.024000000000000576,1.7474064
0.020000000000000906,12.006398
23.0,23.762938
20.000000000000004,11.25393
0.02300000000000002,0.3752356
20.000000000000004,8.12246
0.025000000000001132,0.51972365
22.0,8.493557
0.02300000000000002,0.10333264
20.999999999999996,9.340039
0.012999999999999567,0.45849898
25.0,9.162258
25.0,0.2459563
0.024000000000000576,4.927354
0.03499999999999903,17.09317
0.043000000000000926,23.288418
22.0,13.710775
0.04800000000000115,7.6342354
18.0,12.171233
0.03999999999999926,5.5394993
20.000000000000004,10.19639
0.0380000000000007,4.292276
0.0380000000000007,9.828516
14.000000000000002,11.511731
0.037000000000000144,6.8700056
18.0,9.176263
0.03599999999999959,6.6677833
0.03599999999999959,13.367604
15.0,9.695787
17.0,5.6747103
16.0,2.9001281
22.0,4.2927637
24.0,5.3960886
0.029999999999998805,9.383004
25.0,19.289858
26.0,3.589302
20.999999999999996,6.7507257
18.999999999999996,10.145604
20.999999999999996,12.494962
18.0,12.813437
22.0,14.023676
0.03300000000000047,13.7489195
23.0,18.679527
23.0,5.5987363
0.03199999999999992,8.132389
0.037000000000000144,16.668388
30.0,19.42902
26.999999999999996,12.624411
0.04200000000000037,0.37743452
0.043000000000000926,10.836335
0.05100000000000027,20.938736
33.99999999999999,12.98434
0.05799999999999905,11.377745
29.000000000000004,18.822393
30.0,10.405141
0.06199999999999872,0.6031214
25.0,13.3453
18.999999999999996,1.0782421
0.05200000000000082,6.6088147
14.000000000000002,17.353811
0.0470000000000006,6.4088573
17.0,8.963248
0.044999999999999485,3.93346
0.037000000000000144,9.408815
26.999999999999996,13.377047
28.000000000000004,10.219356
14.000000000000002,-0.03149879
0.02699999999999969,10.100402
0.025999999999999135,21.703716
0.028000000000000247,19.171322
13.000000000000002,11.073146
0.02699999999999969,6.0216255
15.0,7.22458
0.025000000000001132,3.7516682
13.000000000000002,7.4485803
18.0,3.0527456
0.024000000000000576,1.462913
0.029000000000000803,9.507219
17.0,13.183834
0.03499999999999903,7.8972945
11.999999999999998,13.508281
0.03300000000000047,7.4380655
23.0,11.36051
0.03300000000000047,9.97832
20.000000000000004,19.4875
15.0,10.469533
0.037000000000000144,2.010774
